booking_id,date_id,advertiser_id,platform_id,format_id,ad_medium,duration_days,gross_revenue_egp,discount_pct,net_revenue_egp,impressions_k,booking_status
BK01858,20211016,ADV0008,PF04,AF07,Digital,14.0,221200.0,0.131,192200.0,767.2,Confirmed
BK01859,20240122,ADV0095,PF06,AF09,Digital,30.0,713900.0,0.086,652500.0,200.3,Confirmed
BK01860,20230510,ADV0025,PF01,AF02,Print,1.0,31300.0,0.027,30500.0,,Confirmed
BK01861,20230908,ADV0029,PF01,AF03,Print,1.0,16600.0,0.014,16400.0,,Confirmed
BK01862,20221213,ADV0075,PF04,AF10,Digital,1.0,24300.0,0.057,22900.0,155.7,Under Review
BK01863,20200126,ADV0087,PF02,AF03,Print,1.0,10700.0,0.08,9800.0,,Confirmed
BK01864,20220410,ADV0068,PF05,AF10,Digital,1.0,33900.0,0.09,30800.0,266.7,Confirmed
BK01865,20241203,ADV0070,PF03,AF05,Print,,1300.0,0.071,1200.0,,Confirmed
BK01866,20240823,ADV0076,PF01,AF01,Print,1.0,110100.0,0.032,106600.0,,Confirmed
BK01867,20190406,ADV0006,PF01,AF02,Print,1.0,27100.0,0.032,26200.0,,Confirmed
BK01868,20191228,ADV0013,PF01,AF02,Print,1.0,39500.0,0.142,33900.0,,Under Review
BK01869,20191026,ADV0047,PF06,AF09,Digital,30.0,325300.0,0.064,304500.0,40.4,Confirmed
BK01870,20230505,ADV0038,PF04,AF06,Digital,21.0,207900.0,0.028,202100.0,643.7,Confirmed
BK01871,20231204,ADV0038,PF04,AF06,Digital,30.0,317500.0,0.078,292700.0,122.0,Confirmed
BK01872,20200412,ADV0022,PF04,AF11,Digital,1.0,4600.0,0.074,4300.0,304.0,Confirmed
BK01873,20220114,ADV0037,PF04,AF10,Digital,1.0,19400.0,0.016,19100.0,56.1,Confirmed
BK01874,20240119,ADV0013,PF02,AF02,Print,1.0,85100.0,0.128,74200.0,,Confirmed
BK01875,20230518,ADV0085,PF02,AF01,Print,1.0,90100.0,0.04,86500.0,,Under Review
BK01876,20220405,ADV0024,PF05,AF06,Digital,14.0,160800.0,0.058,151500.0,485.8,Confirmed
BK01877,20220717,ADV0068,PF04,AF06,Digital,21.0,257000.0,0.055,242900.0,388.2,Confirmed
BK01878,20220120,ADV0090,PF02,AF03,Print,1.0,29000.0,0.102,26000.0,,Under Review
BK01879,20201024,ADV0001,PF04,AF10,Digital,1.0,16400.0,0.037,15800.0,663.7,Confirmed
BK01880,20220516,ADV0045,PF05,AF10,Digital,1.0,37200.0,0.06,35000.0,579.4,Confirmed
BK01881,20230224,ADV0017,PF05,AF11,Digital,1.0,9000.0,0.009,8900.0,392.0,Confirmed
BK01882,20240331,ADV0045,PF01,AF01,Print,1.0,148800.0,0.059,140000.0,,Confirmed
BK01883,20221104,ADV0099,PF05,AF06,Digital,14.0,74000.0,0.018,72700.0,464.6,Under Review
BK01884,20230728,ADV0029,PF05,AF06,Digital,7.0,50800.0,0.066,47400.0,734.1,Confirmed
BK01885,20191220,ADV0061,PF06,AF08,Digital,14.0,52000.0,0.022,50900.0,80.0,Confirmed
BK01886,20211018,ADV0002,PF04,AF10,Digital,1.0,28800.0,0.123,25300.0,513.7,Confirmed
BK01887,20190123,ADV0030,PF01,AF02,Print,1.0,28500.0,0.044,27200.0,,Confirmed
BK01888,20200618,ADV0018,PF05,AF10,Digital,1.0,16300.0,0.048,15500.0,362.7,Confirmed
BK01889,20230506,ADV0063,PF04,AF10,Digital,1.0,31700.0,0.056,29900.0,383.2,Confirmed
BK01890,20241217,ADV0076,PF05,AF06,Digital,60.0,834500.0,0.071,775300.0,509.9,Confirmed
BK01891,20190810,ADV0083,PF05,AF10,Digital,1.0,18100.0,0.025,17600.0,111.4,Confirmed
BK01892,20210522,ADV0047,PF02,AF02,Print,1.0,0.0,0.08,0.0,,Cancelled
BK01893,20231030,ADV0087,PF02,AF01,Print,1.0,63200.0,0.028,61400.0,,Confirmed
BK01894,20200326,ADV0087,PF05,AF06,Digital,30.0,125800.0,0.033,121600.0,279.1,Confirmed
BK01895,20220427,ADV0032,PF04,AF12,Digital,21.0,97100.0,0.034,93800.0,738.7,Confirmed
BK01896,20230519,ADV0092,PF04,AF07,Digital,21.0,0.0,0.029,0.0,645.4,Cancelled
BK01897,20220922,ADV0084,PF04,AF10,Digital,1.0,16900.0,0.077,15600.0,415.5,Confirmed
BK01898,20200222,ADV0056,PF01,AF04,Print,1.0,65100.0,0.067,60700.0,,Confirmed
BK01899,20210223,ADV0004,PF02,AF02,Print,1.0,34500.0,,34300.0,,Confirmed
BK01900,20230925,ADV0011,PF05,AF10,Digital,1.0,29600.0,0.025,28900.0,281.7,Confirmed
BK01901,20220426,ADV0037,PF02,AF02,Print,1.0,27200.0,0.038,26200.0,,Confirmed
BK01902,20190113,ADV0009,PF02,AF03,Print,1.0,15500.0,0.072,14400.0,,Confirmed
BK01903,20230728,ADV0027,PF05,AF10,Digital,1.0,0.0,0.079,0.0,112.1,Cancelled
BK01904,20190322,ADV0064,PF03,AF03,Print,1.0,14500.0,0.044,13900.0,,Confirmed
BK01905,20230616,ADV0026,PF04,AF12,Digital,7.0,44300.0,0.013,43700.0,92.8,Confirmed
BK01906,20200323,ADV0073,PF05,AF10,Digital,1.0,0.0,0.046,0.0,648.1,Cancelled
BK01907,20241011,ADV0001,PF04,AF06,Digital,14.0,167300.0,0.028,162600.0,493.2,Confirmed
BK01908,20210321,ADV0075,PF06,AF09,Digital,14.0,125500.0,0.061,117800.0,117.9,Confirmed
BK01909,20201220,ADV0077,PF05,AF11,Digital,1.0,3700.0,,3600.0,269.0,Under Review
BK01910,20191129,ADV0086,PF01,AF03,Print,1.0,16400.0,0.067,15300.0,,Confirmed
BK01911,20201109,ADV0058,PF01,AF02,Print,1.0,27900.0,0.073,25900.0,,Confirmed
BK01912,20240406,ADV0057,PF04,AF10,Digital,1.0,51100.0,0.101,45900.0,264.4,Confirmed
BK01913,20241225,ADV0002,PF02,AF03,Print,1.0,40000.0,0.063,37500.0,,Confirmed
BK01914,20210321,ADV0077,PF01,AF02,Print,1.0,24800.0,0.038,23900.0,,Confirmed
BK01915,20210920,ADV0051,PF01,AF05,Print,1.0,800.0,0.003,800.0,,Confirmed
BK01916,20230428,ADV0029,PF02,AF01,Print,1.0,67300.0,0.054,63700.0,,Confirmed
BK01917,20240423,ADV0088,PF05,AF10,Digital,1.0,42600.0,0.006,42300.0,138.2,Confirmed
BK01918,20220724,ADV0065,PF05,AF11,Digital,1.0,4500.0,0.058,4200.0,746.4,Confirmed
BK01919,20210503,ADV0008,PF06,AF09,Digital,7.0,88800.0,0.091,80700.0,104.8,Confirmed
BK01920,20210616,ADV0026,PF01,AF03,Print,1.0,18700.0,0.055,17700.0,,Confirmed
BK01921,20230310,ADV0049,PF01,AF01,Print,1.0,90300.0,0.066,84300.0,,Confirmed
BK01922,20190108,ADV0004,PF04,AF12,Digital,21.0,88500.0,0.007,87900.0,376.9,Confirmed
BK01923,20221001,ADV0032,PF04,AF12,Digital,7.0,36600.0,0.003,36500.0,213.0,Confirmed
BK01924,20210223,ADV0071,PF04,AF11,Digital ,1.0,5600.0,0.02,5500.0,599.4,Confirmed
BK01925,20231018,ADV0003,PF01,AF03,Print,1.0,24800.0,0.028,24100.0,,Confirmed
BK01926,20190724,ADV0072,PF04,AF10,Digital,1.0,15000.0,0.049,14300.0,559.7,Confirmed
BK01927,20220711,ADV0057,PF02,AF01,Print,1.0,90800.0,0.071,84400.0,,Confirmed
BK01928,20211126,ADV0086,PF02,AF05,Print,1.0,700.0,0.011,700.0,,Confirmed
BK01929,20221116,ADV0050,PF01,AF01,Print,1.0,75000.0,0.014,74000.0,,Confirmed
BK01930,20190516,ADV0046,PF01,AF02,Print,1.0,28500.0,0.044,27200.0,,Under Review
BK01931,20220618,ADV0097,PF01,AF01,Print,1.0,45700.0,0.018,44900.0,,Confirmed
BK01932,20220509,ADV0058,PF04,AF06,Digital,30.0,0.0,0.063,0.0,646.2,Cancelled
BK01933,20220508,ADV0013,PF04,AF07,Digital,21.0,338400.0,0.136,292400.0,501.9,Confirmed
BK01934,20220822,ADV0096,PF04,AF06,Digital,60.0,539800.0,0.019,529500.0,674.5,Confirmed
BK01935,20230124,ADV0097,PF01,AF01,Print,1.0,61700.0,0.045,58900.0,,Confirmed
BK01936,20231108,ADV0041,PF01,AF01,Print,1.0,87600.0,0.079,80700.0,,Confirmed
BK01937,20200821,ADV0078,PF01,AF01,Print,1.0,48700.0,0.073,45100.0,,Under Review
BK01938,20231217,ADV0067,PF01,AF02,Print,1.0,0.0,0.026,0.0,,Cancelled
BK01939,20211228,ADV0093,PF04,AF12,Digital,7.0,29500.0,0.067,27500.0,460.8,Confirmed
BK01940,20190611,ADV0069,PF02,AF02,Print,1.0,28700.0,,27900.0,,Confirmed
BK01941,20190504,ADV0085,PF02,AF02,Print,1.0,27700.0,0.041,26600.0,,Confirmed
BK01942,20210102,ADV0019,PF04,AF12,Digital,14.0,43200.0,0.057,40700.0,742.0,Confirmed
BK01943,20230928,ADV0067,PF06,AF08,Digital,14.0,107700.0,0.071,100100.0,108.3,Confirmed
BK01944,20230403,ADV0060,PF01,AF01,Print,,84700.0,0.036,81700.0,,Confirmed
BK01945,20231006,ADV0051,PF01,AF02,Print,1.0,52900.0,0.043,50600.0,,Confirmed
BK01946,20220211,ADV0001,PF02,AF05,Print,1.0,900.0,0.052,900.0,,Confirmed
BK01947,20210831,ADV0045,PF01,AF03,Print,1.0,24400.0,0.09,22200.0,,Confirmed
BK01948,20191126,ADV0049,PF05,AF10,Digital,1.0,21700.0,0.001,21700.0,360.0,Confirmed
BK01949,20201222,ADV0032,PF03,AF05,Print,1.0,600.0,0.065,600.0,,Confirmed
BK01950,20210814,ADV0082,PF02,AF05,Print,1.0,800.0,0.011,800.0,,Confirmed
BK01951,20190712,ADV0100,PF01,AF01,Print,1.0,38400.0,0.058,36200.0,,Confirmed
BK01952,20200425,ADV0022,PF04,AF06,Digital,30.0,187300.0,0.044,179100.0,416.6,Confirmed
BK01953,20220808,ADV0071,PF05,AF12,Digital,14.0,66400.0,0.071,61700.0,294.0,Confirmed
BK01954,20230524,ADV0075,PF04,AF10,Digital,1.0,0.0,0.016,0.0,554.9,Cancelled
BK01955,20241228,ADV0099,PF05,AF10,Digital,1.0,27100.0,,26200.0,182.9,Confirmed
BK01956,20240812,ADV0008,PF05,AF10,Digital,1.0,55500.0,0.109,49500.0,456.5,Confirmed
BK01957,20221117,ADV0007,PF04,AF11,Digital,1.0,0.0,0.061,0.0,176.7,Cancelled
BK01958,20210709,ADV0007,PF05,AF10,Digital,1.0,15500.0,0.056,14600.0,640.5,Confirmed
BK01959,20221104,ADV0065,PF06,AF09,Digital,30.0,207500.0,0.011,205200.0,159.1,Confirmed
BK01960,20230930,ADV0008,PF01,AF04,Print ,1.0,177000.0,0.127,154500.0,,Confirmed
BK01961,20190928,ADV0023,PF04,AF07,Digital,14.0,123300.0,0.059,116000.0,229.2,Confirmed
BK01962,20210609,ADV0091,PF04,AF10,Digital,,31400.0,0.09,28600.0,535.4,Confirmed
BK01963,20240117,ADV0044,PF01,AF02,Print,1.0,55000.0,0.037,53000.0,,Confirmed
BK01964,20210419,ADV0074,PF04,AF06,Digital,14.0,102000.0,,101100.0,211.2,Under Review
BK01965,20220529,ADV0100,PF05,AF06,Digital,14.0,78500.0,0.076,72500.0,586.7,Confirmed
BK01966,20220709,ADV0005,PF01,AF03,Print,1.0,20700.0,,19700.0,,Confirmed
BK01967,20200213,ADV0007,PF01,AF04,Print,1.0,50300.0,0.04,48300.0,,Confirmed
BK01968,20210309,ADV0041,PF04,AF10,Digital,1.0,23700.0,0.001,23700.0,73.1,Confirmed
BK01969,20210103,ADV0056,PF01,AF01,Print,1.0,57600.0,0.001,57500.0,,Confirmed
BK01970,20190304,ADV0031,PF02,AF01,Print,,42300.0,0.004,42100.0,,Confirmed
BK01971,20190228,ADV0068,PF01,AF01,Print,1.0,73800.0,0.143,63200.0,,Confirmed
BK01972,20231229,ADV0062,PF01,AF04,Print,1.0,117300.0,0.074,108600.0,,Confirmed
BK01973,20200830,ADV0060,PF01,AF02,Print,1.0,24300.0,0.009,24100.0,,Under Review
BK01974,20220213,ADV0079,PF01,AF01,Print,1.0,74600.0,,73900.0,,Confirmed
BK01975,20201026,ADV0057,PF06,AF08,Digital,7.0,44800.0,0.118,39500.0,222.7,Confirmed
BK01976,20240901,ADV0018,PF04,AF07,Digital,21.0,412500.0,0.005,410400.0,622.6,Confirmed
BK01977,20200722,ADV0073,PF04,AF11,Digital,1.0,3100.0,0.001,3100.0,691.1,Under Review
BK01978,20210802,ADV0093,PF06,AF09,Digital,,129500.0,0.006,128700.0,185.1,Confirmed
BK01979,20240330,ADV0011,PF01,AF01,Print,1.0,114800.0,0.004,114300.0,,Confirmed
BK01980,20240122,ADV0054,PF04,AF10,Digital,1.0,26600.0,0.021,26000.0,579.4,Confirmed
BK01981,20200217,ADV0020,PF05,AF10,Digital,1.0,23100.0,0.126,20200.0,704.4,Confirmed
BK01982,20231104,ADV0052,PF02,AF01,Print,1.0,81400.0,,75500.0,,Confirmed
BK01983,20211011,ADV0033,PF01,AF03,Print,1.0,19200.0,0.059,18100.0,,Under Review
BK01984,20211130,ADV0100,PF04,AF11,Digital,1.0,4400.0,0.009,4400.0,712.6,Confirmed
BK01985,20191030,ADV0023,PF05,AF10,Digital,1.0,21800.0,,21000.0,604.1,Confirmed
BK01986,20190620,ADV0024,PF03,AF03,Print,1.0,23300.0,0.116,20600.0,,Confirmed
BK01987,20230509,ADV0097,PF01,AF01,Print ,1.0,0.0,0.053,0.0,,Cancelled
BK01988,20211225,ADV0066,PF04,AF10,Digital,1.0,22400.0,0.02,22000.0,51.5,Confirmed
BK01989,20210822,ADV0071,PF01,AF02,Print,1.0,31500.0,0.039,30300.0,,Confirmed
BK01990,20230512,ADV0085,PF01,AF02,Print,1.0,44600.0,0.066,41700.0,,Confirmed
BK01991,20230810,ADV0053,PF04,AF07,Digital,14.0,223900.0,0.006,222600.0,556.0,Confirmed
BK01992,20191218,ADV0081,PF01,AF01,Print,1.0,53900.0,0.058,50800.0,,Confirmed
BK01993,20220909,ADV0039,PF02,AF01,Print,1.0,48800.0,0.023,47700.0,,Confirmed
BK01994,20191102,ADV0072,PF04,AF06,Digital,60.0,280700.0,0.004,279600.0,83.8,Confirmed
BK01995,20230701,ADV0019,PF01,AF01,Print,1.0,67800.0,0.031,65700.0,,Confirmed
BK01996,20221214,ADV0020,PF04,AF11,Digital,1.0,9100.0,0.105,8100.0,505.4,Confirmed
BK01997,20241008,ADV0057,PF05,AF06,Digital,21.0,354500.0,0.064,331800.0,112.5,Confirmed
BK01998,20190523,ADV0074,PF02,AF01,Print,1.0,59600.0,0.079,54900.0,,Confirmed
BK01999,20190501,ADV0047,PF01,AF05,Print,1.0,900.0,0.081,800.0,,Confirmed
BK02000,20200921,ADV0083,PF02,AF05,Print,1.0,600.0,0.032,600.0,,Confirmed
BK00428,20240426,ADV0036,PF05,AF10,Digital,1.0,38700.0,0.075,35800.0,243.2,Confirmed
BK01116,20220619,ADV0043,PF05,AF06,Digital,14.0,115200.0,,107500.0,241.5,Confirmed
BK01974,20220213,ADV0079,PF01,AF01,Print,1.0,74600.0,,73900.0,,Confirmed
BK01298,20190825,ADV0085,PF01,AF02,Print,1.0,27400.0,0.02,26900.0,,Confirmed
BK01893,20231030,ADV0087,PF02,AF01,Print,1.0,63200.0,0.028,61400.0,,Confirmed
BK01929,20221116,ADV0050,PF01,AF01,Print,1.0,75000.0,0.014,74000.0,,Confirmed
BK01913,20241225,ADV0002,PF02,AF03,Print,1.0,40000.0,0.063,37500.0,,Confirmed
BK01066,20230527,ADV0029,PF01,AF01,Print,1.0,67000.0,0.019,65700.0,,Confirmed
BK01288,20210211,ADV0088,PF01,AF03,Print,1.0,16600.0,0.005,16500.0,,UNDER REVIEW
BK01170,20201002,ADV0095,PF04,AF06,Digital,60.0,453200.0,,428300.0,679.5,Confirmed
BK00943,20221204,ADV0004,PF05,AF12,Digital,30.0,155000.0,0.078,142900.0,235.4,Confirmed
BK00397,20240302,ADV0066,PF04,AF10,Digital,1.0,40000.0,0.066,37400.0,237.7,Under Review
BK00293,20231212,ADV0085,PF02,AF02,Print,1.0,0.0,,0.0,,Cancelled
BK00264,20220214,ADV0038,PF04,AF11,Digital,1.0,7300.0,0.012,7200.0,371.3,Confirmed
BK01447,20230304,ADV0009,PF01,AF04,Print,1.0,128100.0,0.049,121800.0,,Confirmed
BK00453,20210718,ADV0027,PF01,AF03,Print,1.0,25400.0,0.077,23400.0,,Under Review
BK01914,20210321,ADV0077,PF01,AF02,Print,1.0,24800.0,0.038,23900.0,,Confirmed
BK00049,20220412,ADV0020,PF05,AF11,Digital,1.0,9000.0,0.144,7700.0,697.9,Confirmed
BK01289,20190318,ADV0064,PF02,AF03,Print,1.0,16300.0,0.018,16000.0,,Confirmed
BK00256,20220430,ADV0049,PF02,AF02,Print,1.0,37800.0,0.004,37600.0,,Confirmed
BK00954,20240621,ADV0060,PF05,AF11,Digital,1.0,10600.0,0.044,10100.0,720.3,Confirmed
BK00006,20191212,ADV0003,PF02,AF02,Print,1.0,27700.0,,26700.0,,Confirmed
BK01871,20231204,ADV0038,PF04,AF06,Digital,30.0,317500.0,0.078,292700.0,122.0,Confirmed
BK01815,20190624,ADV0003,PF01,AF02,Print,1.0,30100.0,0.01,29800.0,,Under Review
BK00387,20200920,ADV0085,PF05,AF06,Digital,7.0,36800.0,0.061,34600.0,310.8,Confirmed
BK01240,20200215,ADV0089,PF04,AF12,Digital,21.0,0.0,0.088,0.0,276.2,Cancelled
BK00147,20220907,ADV0076,PF04,AF10,Digital,1.0,25500.0,0.046,24300.0,737.3,Under Review
BK00802,20191206,ADV0020,PF01,AF02,Print,1.0,42400.0,0.144,36300.0,,Confirmed
BK01432,20220207,ADV0042,PF04,AF10,Digital,,34300.0,0.106,30700.0,787.7,Confirmed
BK01107,20210512,ADV0052,PF01,AF01,Print,1.0,59200.0,0.033,57200.0,,Confirmed
