sale_id,date_id,product_id,customer_id,channel_id,quantity,unit_price_egp,discount_pct,total_revenue_egp,order_status,market
SL01992,20230423,PR10,CUS0018,CH01,33.0,213.5,0.05,6693.2,Completed,Domestic
SL01993,20240318,PR01,CUS0082,CH01,2320.0,136.5,0.046,302112.7,Completed,Domestic
SL01994,20230406,PR11,CUS0096,CH04,853.0,382.4,0.025,318032.5,Completed,Domestic
SL01995,20240714,PR09,CUS0120,CH03,3229.0,75.9,0.03,237728.7,Completed,Domestic
SL01996,20240421,PR04,CUS0009,CH05,316.0,47.8,0.055,14274.0,Completed,Domestic
SL01997,20241202,PR15,CUS0014,CH01,3645.0,104.4,0.16,319651.9,Completed,Export
SL01998,20230217,PR14,CUS0007,CH02,353.0,73.9,0.06,24521.5,Completed,Domestic
SL01999,20230208,PR05,CUS0043,CH02,2504.0,59.0,0.052,140053.7,Completed,Domestic
SL02000,20230814,PR07,CUS0113,CH04,2741.0,85.1,0.006,231859.5,Completed,Domestic
SL00428,20241023,PR04,CUS0112,CH06,1475.0,49.2,0.046,69231.8,Completed,Domestic
SL01116,20240226,PR12,CUS0109,CH04,131.0,195.0,,24267.8,Completed,Domestic
SL01974,20240113,PR06,CUS0066,CH03,18941.0,39.5,,659885.5,Completed,Export
SL01298,20230315,PR01,CUS0020,CH01,805.0,115.6,0.012,0.0,Returned,Domestic
SL01893,20240830,PR15,CUS0047,CH06,696.0,116.3,0.009,80216.3,Completed,Domestic
SL01929,20240410,PR01,CUS0120,CH02,2533.0,123.3,0.034,301700.1,Pending,Domestic
SL01913,20241229,PR01,CUS0028,CH06,9832.0,136.4,0.171,1111759.3,Completed,Export
SL01066,20240630,PR04,CUS0105,CH01,165.0,50.7,0.032,8097.8,Completed,Domestic
SL01288,20231002,PR01,CUS0017,CH01,14967.0,115.3,0.114,1528965.9,COMPLETED,Export
SL01170,20230819,PR09,CUS0030,CH06,3098.0,64.6,,193726.6,Completed,Domestic
SL00943,20240417,PR02,CUS0075,CH02,7421.0,170.2,0.101,1135485.7,Completed,Export
SL00397,20241006,PR01,CUS0101,CH02,12703.0,132.2,0.105,1503006.3,Completed,Export
SL00293,20240914,PR06,CUS0065,CH03,997.0,41.3,,39529.1,Completed,Domestic
SL00264,20240113,PR12,CUS0086,CH01,3134.0,189.9,0.149,506469.8,Completed,Export
SL01447,20240519,PR01,CUS0119,CH02,12595.0,131.8,0.117,0.0,Cancelled,Export
SL00453,20231114,PR07,CUS0043,CH04,3731.0,84.7,0.007,313803.6,Completed,Domestic
SL01914,20231012,PR01,CUS0033,CH02,4247.0,106.0,0.078,415067.8,Pending,Domestic
SL00049,20240201,PR15,CUS0096,CH01,722.0,104.3,0.066,0.0,Cancelled,Domestic
SL01289,20230123,PR14,CUS0003,CH02,162.0,67.6,0.058,10316.0,Completed,Domestic
SL00256,20240209,PR05,CUS0025,CH01,1255.0,69.7,0.012,0.0,Cancelled,Domestic
SL00954,20241107,PR08,CUS0001,CH03,2077.0,106.2,0.061,207122.2,Pending,Domestic
SL00006,20230421,PR08,CUS0045,CH02,334.0,94.2,,30518.9,Pending,Domestic
SL01871,20240911,PR07,CUS0031,CH01,2818.0,92.0,0.137,223737.9,Completed,Export
SL01815,20230227,PR14,CUS0008,CH01,369.0,73.7,0.023,26569.8,Completed,Domestic
SL00387,20230814,PR06,CUS0117,CH05,412.0,36.3,0.039,14372.3,Completed,Domestic
SL01240,20230514,PR05,CUS0010,CH05,5028.0,57.9,0.052,275982.9,Completed,Domestic
SL00147,20240318,PR06,CUS0099,CH02,7741.0,43.7,0.114,299717.6,Completed,Export
SL00802,20230418,PR04,CUS0032,CH02,4164.0,39.5,0.045,157076.5,Completed,Domestic
SL01432,20240111,PR11,CUS0011,CH01,,461.5,0.055,402100.3,Completed,Domestic
SL01107,20231028,PR03,CUS0092,CH02,116.0,79.1,0.031,8891.2,Completed,Domestic
