policy_id,date_id,customer_id,product_id,branch_id,channel_id,premium_egp,underwriting_cost,admin_cost,total_cost,expected_claim_reserve,term_months,policy_status,customer_type,is_returning_customer
POL01730,20241128,CUS0058,PR01,BR06,CH02,4687.24,735.93,596.92,1332.85,2466.72,12.0,Active,Individual,False
POL01731,20230908,CUS0027,PR01,BR09,CH02,4321.69,670.25,620.06,1290.31,2937.26,6.0,Active,Individual,True
POL01732,20241113,CUS0161,PR09,BR01,CH01,16661.7,2640.73,1764.55,4405.28,10684.47,6.0,Active,Corporate,False
POL01733,20241011,CUS0087,PR02,BR01,CH02,550.11,96.99,67.79,164.78,386.74,6.0,Cancelled,Individual,False
POL01734,20241018,CUS0136,PR05,BR02,CH04,28147.37,4620.13,2458.93,7079.06,15472.65,6.0,Active,Corporate,True
POL01735,20231225,CUS0085,PR02,BR01,CH02,1491.08,196.28,168.46,364.74,866.73,6.0,Cancelled,Individual,False
POL01736,20241006,CUS0102,PR01,BR05,CH04,7802.11,1381.06,774.99,2156.05,5832.52,24.0,Expired,Individual,True
POL01737,20240107,CUS0035,PR01,BR10,CH03,5809.38,955.27,737.02,1692.29,3379.6,12.0,Active,Individual,True
POL01738,20230125,CUS0101,PR03,BR11,CH01,4672.98,479.48,409.76,889.24,2535.38,,Active,Individual,True
POL01739,20240630,CUS0035,PR02,BR09,CH03,1104.16,127.71,94.62,222.33,477.3,24.0,Active,Individual,True
POL01740,20230302,CUS0057,PR07,BR01,CH02,401.44,69.23,45.28,114.51,134.21,12.0,Active,Individual,True
POL01741,20240414,CUS0076,PR02,BR01,CH03,1762.78,300.89,230.18,531.07,969.24,6.0,Active,Individual,False
POL01742,20230610,CUS0006,PR01,BR03,CH02,4076.85,683.22,505.24,1188.46,2368.83,24.0,Expired,Individual,True
POL01743,20231005,CUS0151,PR04,BR02,CH03,90855.18,14657.32,8839.09,23496.41,57176.66,12.0,Cancelled,Corporate,False
POL01744,20241020,CUS0163,PR06,BR11,CH01,139911.1,19667.72,17666.47,37334.19,91450.89,,Active,Corporate,True
POL01745,20240825,CUS0142,PR04,BR10,CH02,36962.09,6580.2,3988.02,10568.22,23641.18,6.0,Cancelled,Corporate,True
POL01746,20230903,CUS0040,PR02,BR06,CH03,1171.05,157.33,119.23,276.56,650.21,12.0,Active,Individual,True
POL01747,20230303,CUS0086,PR01,BR01,CH01,7846.8,1063.25,700.86,1764.11,4840.68,6.0,Expired,Individual,True
POL01748,20241029,CUS0107,PR03,BR01,CH03,14016.53,1522.43,1600.57,3123.0,6026.65,12.0,Cancelled,Individual,True
POL01749,20240722,CUS0142,PR04,BR04,CH01,36509.33,4781.1,5153.53,9934.63,22855.4,24.0,Expired,Corporate,True
POL01750,20241113,CUS0164,PR04,BR03,CH03,42933.88,5790.64,5576.78,11367.42,15830.63,24.0,ACTIVE,Corporate,False
POL01751,20241128,CUS0179,PR08,BR04,CH01,18801.01,2289.41,2091.71,4381.12,7666.29,24.0,Active,Corporate,False
POL01752,20241225,CUS0044,PR02,BR11,CH03,1997.96,216.28,181.76,398.04,1056.87,24.0,Cancelled,Individual,False
POL01753,20240108,CUS0141,PR08,BR05,CH02,3743.41,450.47,310.36,760.83,1181.17,24.0,Cancelled,Corporate,True
POL01754,20230604,CUS0128,PR04,BR01,CH04,51937.82,8795.02,4552.57,13347.59,28991.11,24.0,Active,Corporate,True
POL01755,20240112,CUS0011,PR01,BR04,CH05,2730.73,345.84,349.72,695.56,1377.57,12.0,Active,Individual,False
POL01756,20241026,CUS0124,PR02,BR06,CH02,1315.25,215.05,130.31,345.36,897.5,6.0,Expired,Individual,False
POL01757,20230617,CUS0125,PR07,BR04,CH01,362.29,39.66,45.58,85.24,127.71,6.0,Active,Individual,True
POL01758,20240611,CUS0051,PR01,BR02,CH02,7744.66,1047.43,946.09,1993.52,4733.1,24.0,Active,Individual,True
POL01759,20230730,CUS0128,PR08,BR10,CH02,4673.64,636.88,624.32,1261.2,1534.36,24.0,Cancelled,Corporate,True
POL01760,20240119,CUS0010,PR07,BR01,CH01,216.09,24.25,27.08,51.33,69.19,12.0,Active,Individual,False
POL01761,20240306,CUS0114,PR01,BR10,CH01,7659.05,1305.48,1012.75,2318.23,6013.86,6.0,Active,Individual,True
POL01762,20231219,CUS0052,PR02,BR02,CH02,1753.67,229.89,215.1,444.99,1159.15,6.0,Active,Individual,True
POL01763,20230612,CUS0110,PR07,BR04,CH01,542.17,87.84,77.73,165.57,169.79,12.0,Active,Individual,True
POL01764,20241121,CUS0018,PR03,BR03,CH02,7514.32,992.09,1057.25,2049.34,3947.58,6.0,Active,Individual,False
POL01765,20241109,CUS0075,PR07,BR01,CH03,304.37,38.35,24.88,63.23,104.65,24.0,Active,Individual,False
POL01766,20240915,CUS0085,PR07,BR08,CH01,1098.03,126.96,159.08,286.04,301.94,6.0,Active,Individual,False
POL01767,20230827,CUS0063,PR07,BR02,CH01,1262.58,146.96,116.07,263.03,501.04,24.0,Active,Individual,True
POL01768,20241122,CUS0037,PR02,BR01,CH02,1124.9,155.38,91.14,246.52,681.14,24.0,Expired,Individual,True
POL01769,20241011,CUS0173,PR08,BR01,CH05,14739.62,1992.66,1337.99,3330.65,6856.91,24.0,Active,Corporate,False
POL01770,20240228,CUS0059,PR02,BR03,CH03,1138.44,182.72,120.78,303.5,643.11,24.0,Expired,Individual,False
POL01771,20230204,CUS0113,PR07,BR08,CH03,776.44,113.78,73.47,187.25,210.84,24.0,Expired,Individual,False
POL01772,20240927,CUS0075,PR01,BR01,CH03,6037.98,706.37,806.78,1513.15,3137.03,6.0,Active,Individual,False
POL01773,20240609,CUS0005,PR01,BR06,CH01,3933.29,582.53,468.4,1050.93,2657.92,24.0,Active,Individual,True
POL01774,20230124,CUS0154,PR09,BR04,CH01,29680.48,3961.85,3589.25,7551.1,19238.96,24.0,Active,Corporate,True
POL01775,20240130,CUS0010,PR01,BR01,CH01,1759.65,190.47,193.21,383.68,994.1,12.0,Active,Individual,False
POL01776,20230919,CUS0041,PR01,BR12,CH04,4340.43,468.4,639.69,1108.09,2743.41,6.0,Active,Individual,True
POL01777,20230712,CUS0013,PR07,BR09,CH02,520.45,91.5,72.73,164.23,176.61,6.0,Active,Individual,False
POL01778,20231102,CUS0137,PR05,BR12,CH01,58703.66,7152.42,5329.04,12481.46,20605.06,24.0,Active,Corporate,True
POL01779,20230612,CUS0113,PR03,BR03,CH01,8919.36,1238.48,816.21,2054.69,3411.98,6.0,Active,Individual,False
POL01780,20240305,CUS0006,PR01,BR06,CH02,5363.79,903.13,666.7,1569.83,4260.99,6.0,Active,Individual,True
POL01781,20241016,CUS0036,PR01,BR07,CH02,3490.35,534.61,357.66,892.27,1554.1,12.0,Cancelled,Individual,False
POL01782,20240928,CUS0124,PR01,BR04,CH02,2455.44,398.65,235.11,633.76,1900.16,12.0,Active,Individual,False
POL01783,20240703,CUS0096,PR02,BR11,CH02,413.21,69.1,60.85,129.95,169.19,12.0,Expired,Individual,False
POL01784,20230612,CUS0043,PR01,BR01,CH01,4006.59,527.66,403.93,931.59,2877.71,6.0,Expired,Individual,False
POL01785,20231122,CUS0093,PR02,BR10,CH02,1417.33,208.34,171.3,379.64,844.4,12.0,Active,Individual,True
POL01786,20230224,CUS0110,PR01,BR03,CH02,6615.14,1144.46,590.9,1735.36,3807.47,12.0,Active,Individual,True
POL01787,20230111,CUS0047,PR01,BR01,CH03,4145.59,499.2,599.05,1098.25,1829.36,24.0,Active,Individual,False
POL01788,20230605,CUS0061,PR07,BR04,CH03,797.98,96.96,97.35,194.31,282.49,24.0,Active,Individual,False
POL01789,20230602,CUS0107,PR03,BR01,CH02,9452.6,1406.4,1388.48,2794.88,5137.45,6.0,Active,Individual,True
POL01790,20241013,CUS0003,PR03,BR05,CH01,10280.79,1430.3,1341.48,2771.78,5016.96,24.0,Cancelled,Individual,False
POL01791,20230623,CUS0085,PR03,BR04,CH01,4388.11,658.95,606.1,1265.05,2117.51,6.0,Active,Individual,False
POL01792,20230808,CUS0170,PR08,BR07,CH02,17098.4,2005.87,,3865.44,7587.64,,Cancelled,Corporate,False
POL01793,20240925,CUS0123,PR01,BR01,CH01,4093.76,416.29,342.29,758.58,2228.32,24.0,Active,Individual,False
POL01794,20241212,CUS0131,PR04,BR10,CH05,13605.41,2085.32,1599.95,3685.27,5982.06,24.0,ACTIVE,Corporate,True
POL01795,20230527,CUS0127,PR04,BR04,CH01,68234.01,7824.22,6653.93,14478.15,41647.82,12.0,Cancelled,Corporate,False
POL01796,20230728,CUS0062,PR02,BR02,CH01,423.81,56.97,46.42,103.39,177.57,6.0,Cancelled,Individual,False
POL01797,20231207,CUS0117,PR01,BR12,CH01,1538.17,177.45,131.02,308.47,1000.7,24.0,Active,Individual,False
POL01798,20231110,CUS0011,PR07,BR10,CH03,798.74,143.48,88.25,231.73,361.83,12.0,Cancelled,Individual,False
POL01799,20240119,CUS0099,PR01,BR09,CH02,4291.03,517.2,378.19,895.39,3244.81,24.0,Active,Individual,True
POL01800,20240907,CUS0010,PR01,BR05,CH01,7133.22,941.36,925.48,1866.84,4940.62,6.0,Active,Individual,False
POL01801,20230107,CUS0102,PR01,BR07,CH02,7561.56,1348.63,878.09,2226.72,5754.28,24.0,Active,Individual,True
POL01802,20240915,CUS0075,PR02,BR02,CH01,1329.58,225.05,125.28,350.33,879.96,6.0,Active,Individual,False
POL01803,20231112,CUS0112,PR01,BR01,CH01,6426.0,734.28,935.91,1670.19,4549.08,24.0,Active,Individual,True
POL01804,20231120,CUS0059,PR07,BR09,CH01,1461.32,226.72,169.44,396.16,375.55,6.0,Active,Individual,False
POL01805,20230611,CUS0092,PR01,BR01,CH02,4789.71,661.83,558.75,1220.58,2208.12,6.0,Active,Individual,True
POL01806,20230109,CUS0079,PR03,BR11,CH02,7691.17,1024.06,1089.98,2114.04,3172.3,12.0,Expired,Individual,True
POL01807,20240905,CUS0043,PR01,BR05,CH02,4693.67,568.33,605.73,1174.06,2947.87,6.0,Active,Individual,False
POL01808,20240125,CUS0039,PR01,BR02,CH03,7170.82,1183.33,1046.09,2229.42,5739.72,6.0,Cancelled,Individual,True
POL01809,20231022,CUS0091,PR01,BR12,CH02,4015.28,639.0,547.8,1186.8,2884.68,6.0,Expired,Individual,True
POL01810,20240209,CUS0150,PR06,BR07,CH03,163543.55,28259.05,14372.31,42631.36,87521.03,6.0,Cancelled,Corporate,True
POL01811,20231102,CUS0101,PR01,BR05,CH02,5159.78,623.73,620.3,1244.03,2542.3,24.0,Expired,Individual,True
POL01812,20240527,CUS0087,PR01,BR06,CH01,2116.56,258.03,256.21,514.24,1043.67,12.0,Expired,Individual,False
POL01813,20241205,CUS0053,PR02,BR07,CH01,1287.43,156.27,185.28,341.55,831.49,12.0,Active,Individual,False
POL01814,20230406,CUS0114,PR07,BR04,CH02,277.23,45.6,38.49,84.09,70.19,6.0,Expired,Individual,True
POL01815,20230724,CUS0023,PR01,BR08,CH02,3655.96,632.37,375.26,1007.63,2309.99,24.0,Active,Individual,False
POL01816,20230421,CUS0036,PR01,BR09,CH04,2808.65,411.77,363.78,775.55,1452.96,6.0,Expired,Individual,False
POL01817,20241217,CUS0083,PR01,BR02,CH01,3255.95,424.9,350.13,775.03,2018.14,6.0,Cancelled,Individual,True
POL01818,20230909,CUS0159,PR09,BR01,CH03,39599.93,6468.67,3880.92,10349.59,21931.22,6.0,EXPIRED,Corporate,False
POL01819,20240904,CUS0039,PR01,BR01,CH02,5545.13,645.44,510.07,1155.51,3010.21,6.0,Expired,Individual,True
POL01820,20241119,CUS0148,PR05,BR01,CH04,66033.05,9462.67,8641.12,18103.79,23585.51,24.0,Expired,Corporate,True
POL01821,20230305,CUS0079,PR01,BR09,CH02,2583.95,421.29,362.35,783.64,1602.47,24.0,Active,Individual,True
POL01822,20241031,CUS0126,PR06,BR03,CH03,189884.38,25349.08,26179.67,51528.75,80611.81,24.0,Expired,Corporate,True
POL01823,20241201,CUS0017,PR01,BR10,CH03,3422.58,587.8,355.5,943.3,1717.32,12.0,Expired,Individual,False
POL01824,20241127,CUS0044,PR02,BR01,CH01,1457.21,194.45,180.51,374.96,946.6,12.0,Expired,Individual,False
POL01825,20240904,CUS0107,PR03,BR01,CH01,4562.01,568.12,674.4,1242.52,1648.72,6.0,Active,Individual,True
POL01826,20230117,CUS0119,PR01,BR11,CH01,7971.6,1431.41,908.58,2339.99,5325.85,12.0,Active,Individual,True
POL01827,20240411,CUS0120,PR02,BR02,CH02,1978.8,265.79,160.42,426.21,1397.15,6.0,Cancelled,Individual,True
POL01828,20241108,CUS0153,PR04,BR09,CH04,32307.4,5734.67,4776.23,10510.9,20456.92,24.0,Active,Corporate,True
POL01829,20240205,CUS0033,PR01,BR12,CH01,6641.58,995.94,874.33,1870.27,5329.48,6.0,Active,Individual,True
POL01830,20230722,CUS0111,PR01,BR11,CH01,2030.77,280.57,259.42,539.99,921.2,12.0,Cancelled,Individual,True
POL01831,20230515,CUS0047,PR07,BR04,CH01,1135.24,166.79,103.15,269.94,304.16,24.0,Active,Individual,False
POL01832,20230214,CUS0056,PR01,BR06,CH01,3719.0,589.49,416.81,1006.3,2067.56,12.0,Active,Individual,True
POL01833,20230729,CUS0094,PR07,BR02,CH04,796.36,104.46,,213.59,273.22,12.0,Active,Individual,False
POL01834,20230911,CUS0033,PR02,BR07,CH03,1972.25,229.05,256.26,485.31,1378.49,12.0,Active,Individual,True
POL01835,20240928,CUS0095,PR01,BR01,CH03,7933.54,1064.5,,1855.41,5872.24,6.0,Active,Individual,True
POL01836,20230321,CUS0079,PR02,BR01,CH03,1432.28,176.14,162.87,339.01,743.24,12.0,Active,Individual,True
POL01837,20230711,CUS0132,PR04,BR12,CH01,46023.31,7254.33,5154.43,12408.76,18418.91,6.0,Active,Corporate,True
POL01838,20240429,CUS0077,PR02,BR04,CH02,877.8,88.75,93.08,181.83,409.79,12.0,Cancelled,Individual,False
POL01839,20240411,CUS0068,PR03,BR09,CH02,8018.36,1231.35,837.49,2068.84,2724.89,24.0,Expired,Individual,True
POL01840,20240914,CUS0104,PR01,BR04,CH02,3116.82,354.24,330.02,684.26,2424.88,12.0,Active,Individual,True
POL01841,20240821,CUS0050,PR02,BR05,CH02,1046.04,138.59,154.43,293.02,582.74,6.0,Active,Individual,True
POL01842,20230622,CUS0072,PR03,BR02,CH03,2064.73,353.82,298.22,652.04,839.79,24.0,Active,Individual,True
POL01843,20231220,CUS0114,PR02,BR01,CH05,1925.41,245.51,154.88,400.39,878.78,6.0,Active,Individual,True
POL01844,20231018,CUS0174,PR09,BR03,CH01,128001.68,13043.37,18017.06,31060.43,50594.97,6.0,Expired,Corporate,True
POL01845,20240422,CUS0095,PR07,BR01,CH01,361.55,42.53,45.96,88.49,159.47,6.0,Expired,Individual,True
POL01846,20240605,CUS0168,PR09,BR09,CH01,40864.95,4394.45,5259.45,9653.9,18264.03,12.0,Active,Corporate,True
POL01847,20240426,CUS0101,PR01,BR03,CH03,5017.37,847.02,401.82,1248.84,2636.59,24.0,Active,Individual,True
POL01848,20231022,CUS0142,PR09,BR01,CH01,137102.93,17713.37,15867.07,33580.44,82350.43,,Active,Corporate,True
POL01849,20230509,CUS0033,PR02,BR01,CH04,1574.06,268.78,127.38,396.16,699.44,,Active,Individual,True
POL01850,20230210,CUS0120,PR01,BR09,CH01,7447.34,909.3,934.69,1843.99,5895.96,,Active,Individual,True
POL01851,20240623,CUS0161,PR05,BR08,CH03,42887.19,5842.19,4227.32,10069.51,20319.32,,Expired,Corporate,False
POL01852,20231120,CUS0115,PR01,BR04,CH03,3206.0,340.29,314.58,654.87,2139.26,12.0,Active,Individual,True
POL01853,20240905,CUS0019,PR01,BR10,CH01,4395.37,766.75,570.72,1337.47,2550.74,6.0,Active,Individual,True
POL01854,20240505,CUS0160,PR05,BR03,CH01,17358.17,2462.62,2007.21,4469.83,7090.53,24.0,Active,Corporate,True
POL01855,20240818,CUS0176,PR08,BR09,CH02,7943.71,1337.17,1098.21,2435.38,2434.05,12.0,Cancelled,Corporate,True
POL01856,20230712,CUS0051,PR02,BR11,CH01,1056.51,167.06,118.85,285.91,666.75,24.0,Active,Individual,True
POL01857,20230201,CUS0097,PR01,BR01,CH05,6359.59,1039.51,932.89,1972.4,3817.8,12.0,Active,Individual,True
POL01858,20240817,CUS0094,PR03,BR09,CH02,8840.85,1164.94,943.41,2108.35,5136.49,6.0,Cancelled,Individual,False
POL01859,20231011,CUS0103,PR03,BR04,CH03,8179.37,1252.79,880.29,2133.08,2816.14,6.0,Active,Individual,False
POL01860,20240818,CUS0085,PR03,BR09,CH01,6567.34,1107.18,810.28,1917.46,3336.95,12.0,Active,Individual,False
POL01861,20241020,CUS0040,PR01,BR03,CH01,7666.03,1161.94,1125.85,2287.79,4730.58,6.0,Expired,Individual,True
POL01862,20230508,CUS0019,PR02,BR04,CH01,1213.25,187.28,99.52,286.8,754.83,6.0,Active,Individual,True
POL01863,20230410,CUS0114,PR03,BR02,CH01,14032.34,1613.65,1299.39,2913.04,7802.9,12.0,Cancelled,Individual,True
POL01864,20240213,CUS0015,PR01,BR05,CH05,7880.64,927.05,818.89,1745.94,5515.4,6.0,Active,Individual,True
POL01865,20230202,CUS0130,PR06,BR01,CH01,146677.09,23966.59,17935.32,41901.91,70316.46,,Active,Corporate,False
POL01866,20240110,CUS0159,PR10,BR04,CH05,121075.37,14374.71,14946.54,29321.25,74071.54,12.0,Active,Corporate,False
POL01867,20240723,CUS0026,PR02,BR07,CH05,1982.45,209.67,232.76,442.43,963.61,12.0,Active,Individual,False
POL01868,20240311,CUS0075,PR02,BR04,CH02,1127.66,175.38,130.06,305.44,623.61,24.0,Expired,Individual,False
POL01869,20230815,CUS0020,PR01,BR10,CH02,3683.82,532.35,336.68,869.03,2299.75,12.0,Active,Individual,False
POL01870,20241213,CUS0039,PR01,BR10,CH02,6663.42,1125.24,634.95,1760.19,4621.78,24.0,Active,Individual,True
POL01871,20240807,CUS0132,PR04,BR06,CH03,20551.84,2879.32,2902.05,5781.37,9119.45,6.0,Expired,Corporate,True
POL01872,20230602,CUS0108,PR01,BR08,CH02,7139.83,1138.04,1058.29,2196.33,3477.85,24.0,Expired,Individual,True
POL01873,20230916,CUS0173,PR08,BR01,CH02,3031.98,391.34,344.78,736.12,960.19,12.0,Active,Corporate,False
POL01874,20241223,CUS0098,PR03,BR07,CH01,3183.14,375.74,381.24,756.98,1675.57,12.0,Expired,Individual,True
POL01875,20241108,CUS0098,PR01,BR12,CH02,4628.56,752.23,609.27,1361.5,2131.97,24.0,Active,Individual,True
POL01876,20241223,CUS0177,PR10,BR01,CH03,185661.04,25075.35,15740.3,40815.65,87817.61,6.0,Expired,Corporate,True
POL01877,20240422,CUS0075,PR02,BR04,CH02,1181.85,128.31,128.88,257.19,678.27,6.0,Active,Individual,False
POL01878,20240117,CUS0057,PR01,BR03,CH01,1811.75,247.75,246.03,493.78,1101.58,6.0,Active,Individual,True
POL01879,20231018,CUS0056,PR01,BR04,CH01,5313.08,911.71,795.18,1706.89,3461.41,12.0,Active,Individual,True
POL01880,20240706,CUS0075,PR07,BR11,CH04,772.09,82.64,70.65,153.29,238.42,24.0,Cancelled,Individual,False
POL01881,20241010,CUS0060,PR02,BR03,CH04,1013.62,131.85,143.36,275.21,571.22,12.0,Expired,Individual,True
POL01882,20240820,CUS0148,PR08,BR04,CH02,17837.52,2523.15,2428.44,4951.59,7984.12,6.0,Active,Corporate,True
POL01883,20240711,CUS0046,PR02,BR04,CH03,1936.01,227.87,160.49,388.36,1270.91,6.0,Active,Individual,True
POL01884,20240825,CUS0056,PR07,BR12,CH01,1322.06,152.57,141.51,294.08,596.22,24.0,Active,Individual,True
POL01885,20231221,CUS0158,PR06,BR01,CH03,154107.39,21321.25,20743.49,42064.74,70648.75,24.0,Expired,Corporate,False
POL01886,20230515,CUS0109,PR01,BR10,CH02,1932.49,248.59,165.77,414.36,1179.28,6.0,Active,Individual,True
POL01887,20240727,CUS0108,PR07,BR04,CH01,1258.15,180.08,125.58,305.66,515.25,24.0,Active,Individual,True
POL01888,20240320,CUS0064,PR07,BR01,CH01,1258.14,162.22,102.99,265.21,452.26,12.0,Active,Individual,True
POL01889,20230618,CUS0155,PR09,BR02,CH03,62350.03,7344.9,6952.38,14297.28,37471.74,12.0,Active,Corporate,True
POL01890,20230811,CUS0112,PR02,BR07,CH02,1668.28,240.45,186.75,427.2,776.34,24.0,Active,Individual,True
POL01891,20240720,CUS0045,PR01,BR11,CH02,5543.93,782.24,659.54,1441.78,3814.97,6.0,Active,Individual,True
POL01892,20240407,CUS0038,PR01,BR05,CH01,5673.77,834.12,691.46,1525.58,4041.85,24.0,Active,Individual,False
POL01893,20241106,CUS0129,PR08,BR12,CH03,9444.22,1278.91,1343.54,2622.45,4597.53,12.0,Active,Corporate,True
POL01894,20230415,CUS0023,PR01,BR07,CH05,6127.45,997.71,781.18,1778.89,4823.82,6.0,Active,Individual,False
POL01895,20230409,CUS0030,PR03,BR02,CH01,14204.54,1880.64,1288.34,3168.98,7930.91,6.0,Active,Individual,False
POL01896,20240711,CUS0088,PR07,BR04,CH04,986.06,147.29,91.71,239.0,325.22,12.0,Expired,Individual,True
POL01897,20241108,CUS0099,PR01,BR10,CH01,4298.84,554.42,542.49,1096.91,1894.36,6.0,Active,Individual,True
POL01898,20240920,CUS0151,PR05,BR11,CH01,65689.68,11312.56,7533.19,18845.75,33402.43,6.0,Active,Corporate,False
POL01899,20230522,CUS0020,PR02,BR04,CH05,1418.49,211.38,,393.57,914.33,6.0,Cancelled,Individual,False
POL01900,20230217,CUS0015,PR03,BR10,CH02,5126.07,817.5,435.93,1253.43,2395.59,6.0,Active,Individual,True
POL01901,20230710,CUS0135,PR04,BR03,CH02,96585.77,11383.61,14416.85,25800.46,48046.6,24.0,Cancelled,Corporate,True
POL01902,20240613,CUS0146,PR08,BR08,CH03,16767.09,2915.52,2222.53,5138.05,7957.4,24.0,Active,Corporate,False
POL01903,20240521,CUS0083,PR07,BR03,CH02,1357.83,204.44,112.35,316.79,532.17,6.0,Expired,Individual,True
POL01904,20240712,CUS0168,PR04,BR01,CH02,89288.01,10418.43,10299.95,20718.38,38477.94,12.0,Active,Corporate,True
POL01905,20240704,CUS0095,PR07,BR06,CH02,422.64,43.18,49.3,92.48,110.12,6.0,Active,Individual,True
POL01906,20240409,CUS0041,PR01,BR04,CH05,5906.81,800.97,593.4,1394.37,4628.68,24.0,Active,Individual,True
POL01907,20240218,CUS0091,PR01,BR02,CH01,7983.94,1154.32,968.56,2122.88,4956.36,12.0,Active,Individual,True
POL01908,20230204,CUS0151,PR04,BR03,CH02,24918.68,3583.05,3196.02,6779.07,15897.09,6.0,Active,Corporate,False
POL01909,20230411,CUS0064,PR02,BR06,CH03,845.02,93.73,,185.9,590.83,6.0,Active,Individual,True
POL01910,20230604,CUS0096,PR02,BR04,CH03,1609.23,257.53,136.97,394.5,1056.05,12.0,Cancelled,Individual,False
POL01911,20230130,CUS0063,PR02,BR03,CH02,1160.59,132.73,104.49,237.22,479.13,6.0,Active,Individual,True
POL01912,20230313,CUS0121,PR01,BR10,CH02,7529.78,923.04,862.31,1785.35,3696.52,12.0,Expired,Individual,False
POL01913,20240314,CUS0094,PR02,BR11,CH03,1227.22,129.93,157.9,287.83,745.51,12.0,Cancelled,Individual,False
POL01914,20231110,CUS0070,PR01,BR01,CH03,6107.19,774.41,538.82,1313.23,3510.55,6.0,Active,Individual,True
POL01915,20240804,CUS0014,PR03,BR08,CH01,8016.51,855.88,824.54,1680.42,3047.94,12.0,Active,Individual,True
POL01916,20240514,CUS0110,PR02,BR05,CH02,1827.41,246.41,225.45,471.86,1169.97,24.0,Active,Individual,True
POL01917,20231123,CUS0035,PR01,BR09,CH01,3503.49,532.47,434.12,966.59,2816.66,12.0,Active,Individual,True
POL01918,20240501,CUS0105,PR01,BR03,CH05,4866.21,843.04,412.74,1255.78,3190.83,12.0,Expired,Individual,True
POL01919,20230801,CUS0059,PR02,BR08,CH03,1870.72,305.13,160.55,465.68,1231.72,24.0,Active,Individual,False
POL01920,20230808,CUS0008,PR02,BR02,CH02,1678.95,200.54,237.97,438.51,1184.3,6.0,Expired,Individual,True
POL01921,20230323,CUS0064,PR02,BR01,CH03,1371.58,189.48,171.7,361.18,958.34,12.0,Cancelled,Individual,True
POL01922,20240914,CUS0112,PR01,BR03,CH01,6738.79,926.51,567.52,1494.03,3822.54,6.0,Expired,Individual,True
POL01923,20230527,CUS0117,PR07,BR01,CH02,1261.42,205.9,143.86,349.76,423.32,24.0,Active,Individual,False
POL01924,20231027,CUS0002,PR02,BR02,CH05,1970.75,282.71,270.17,552.88,1332.68,24.0,Active,Individual,True
POL01925,20240622,CUS0099,PR07,BR11,CH02,598.43,61.3,64.0,125.3,246.74,24.0,Active,Individual,True
POL01926,20230709,CUS0141,PR04,BR04,CH04,90305.23,13742.4,13061.07,26803.47,36997.07,12.0,Active,Corporate,True
POL01927,20230215,CUS0020,PR01,BR06,CH02,7140.8,925.68,761.7,1687.38,5714.73,6.0,Expired,Individual,False
POL01928,20230823,CUS0034,PR07,BR09,CH04,266.36,28.91,39.26,68.17,108.43,24.0,Active,Individual,False
POL01929,20230615,CUS0068,PR02,BR04,CH01,894.81,136.79,98.71,235.5,503.98,6.0,Active,Individual,True
POL01930,20230531,CUS0063,PR03,BR04,CH02,8517.22,1378.57,951.77,2330.34,3086.52,6.0,Cancelled,Individual,True
POL01931,20240420,CUS0106,PR03,BR01,CH03,5427.91,809.14,596.01,1405.15,2436.97,6.0,Active,Individual,False
POL01932,20241112,CUS0117,PR03,BR06,CH01,6425.07,645.2,697.11,1342.31,2684.65,12.0,Active,Individual,False
